blocks, threads, mapping size, allocation type, read, write, random

1, 1024, 4096, 0, True, True, True: 124.4205051, 0.0920352, 0.0025664
1, 1024, 4096, 0, True, True, False: 0.7664512, 0.0775808, 0.0023296
1, 1024, 4096, 0, True, False, True: 7.1295615, 0.0888448, 0.0023712
1, 1024, 4096, 0, True, False, False: 1.8113856, 0.0853888, 0.0025888
1, 1024, 4096, 0, False, True, True: 126.5875548, 0.09624, 0.00256
1, 1024, 4096, 0, False, True, False: 1.8360991999999998, 0.0933952, 0.0024384000000000003
1, 1024, 4096, 0, False, False, True: 241.1738684, 0.0934592, 0.0024864
1, 1024, 4096, 0, False, False, False: 2.6997536, 0.0859776, 0.0025088000000000003
1, 1024, 4096, 1, True, True, True: 25.6484989, 0.0517472, 0.0435648
1, 1024, 4096, 1, True, True, False: 139.5778309, 0.068352, 0.0485344
1, 1024, 4096, 1, True, False, True: 2.9196383999999997, 0.0592672, 0.0441696
1, 1024, 4096, 1, True, False, False: 71.2366018, 0.065952, 0.0469952
1, 1024, 4096, 1, False, True, True: 71.15963789999999, 0.0533888, 0.040112
1, 1024, 4096, 1, False, True, False: 171.9254489, 0.0672384, 0.0486336
1, 1024, 4096, 1, False, False, True: 72.8866137, 0.0684864, 0.0491712
1, 1024, 4096, 1, False, False, False: 52.2571779, 0.0633856, 0.046016
1, 1024, 4096, 2, True, True, True: 0.5831424000000001, 0.6886976, 0.0027904
1, 1024, 4096, 2, True, True, False: 0.5449856, 0.6611264, 0.0024896
1, 1024, 4096, 2, True, False, True: 1.009712, 0.6902272, 0.002528
1, 1024, 4096, 2, True, False, False: 0.558032, 0.6922016, 0.002544
1, 1024, 4096, 2, False, True, True: 0.534032, 0.6910656, 0.0025088000000000003
1, 1024, 4096, 2, False, True, False: 0.4692832, 0.6950912, 0.0022816
1, 1024, 4096, 2, False, False, True: 0.5227744, 0.6446528, 0.0024672
1, 1024, 4096, 2, False, False, False: 0.47184, 0.6220704, 0.0023584
1, 1024, 8192, 0, True, True, True: 120.3534085, 0.1217824, 0.0026272
1, 1024, 8192, 0, True, True, False: 116.2016695, 0.10616, 0.0022656
1, 1024, 8192, 0, True, False, True: 1.7674944, 0.11383360000000001, 0.0023552
1, 1024, 8192, 0, True, False, False: 4.1139839, 0.1167904, 0.0025088
1, 1024, 8192, 0, False, True, True: 0.9869088, 0.1084608, 0.002272
1, 1024, 8192, 0, False, True, False: 1.4473312, 0.111168, 0.002368
1, 1024, 8192, 0, False, False, True: 170.3818742, 0.1239296, 0.0025728
1, 1024, 8192, 0, False, False, False: 171.10746509999998, 0.1174144, 0.0023392
1, 1024, 8192, 1, True, True, True: 72.3048243, 0.0677856, 0.0491776
1, 1024, 8192, 1, True, True, False: 1.8209856, 0.061728, 0.0483072
1, 1024, 8192, 1, True, False, True: 71.6921167, 0.073824, 0.0537888
1, 1024, 8192, 1, True, False, False: 1.1001471999999999, 0.0683392, 0.0504704
1, 1024, 8192, 1, False, True, True: 2.6813759999999998, 0.0626656, 0.0479488
1, 1024, 8192, 1, False, True, False: 71.9252778, 0.0678368, 0.052784
1, 1024, 8192, 1, False, False, True: 71.1932806, 0.0742976, 0.0568064
1, 1024, 8192, 1, False, False, False: 126.62431620000001, 0.0695392, 0.0553088
1, 1024, 8192, 2, True, True, True: 0.4905504, 0.7103872, 0.0023264
1, 1024, 8192, 2, True, True, False: 0.4672544, 0.6956704, 0.002384
1, 1024, 8192, 2, True, False, True: 0.5858656, 0.6780384, 0.0025216
1, 1024, 8192, 2, True, False, False: 0.5336128, 0.6574688, 0.0025856
1, 1024, 8192, 2, False, True, True: 0.5175808, 0.6552288000000001, 0.0023263999999999997
1, 1024, 8192, 2, False, True, False: 0.5475232, 0.6381536, 0.0049888
1, 1024, 8192, 2, False, False, True: 0.500688, 0.684912, 0.0024608
1, 1024, 8192, 2, False, False, False: 0.4958464, 0.6883104, 0.002288
1, 1024, 16384, 0, True, True, True: 94.6771213, 0.1741696, 0.0028447999999999998
1, 1024, 16384, 0, True, True, False: 3.0915456, 0.1709152, 0.0025856
1, 1024, 16384, 0, True, False, True: 3.7367392, 0.1696096, 0.0023264
1, 1024, 16384, 0, True, False, False: 6.6995264, 0.175936, 0.0026112
1, 1024, 16384, 0, False, True, True: 271.9349141, 0.1723936, 0.0024992
1, 1024, 16384, 0, False, True, False: 173.1232944, 0.1742752, 0.0023968
1, 1024, 16384, 0, False, False, True: 2.7018368, 0.1648448, 0.0023936
1, 1024, 16384, 0, False, False, False: 3.5018176, 0.1722784, 0.0023904
1, 1024, 16384, 1, True, True, True: 121.30113109999999, 0.0841312, 0.061590400000000003
1, 1024, 16384, 1, True, True, False: 2.5740064, 0.0703424, 0.0567968
1, 1024, 16384, 1, True, False, True: 70.5741672, 0.066416, 0.0535296
1, 1024, 16384, 1, True, False, False: 70.2858958, 0.0771776, 0.0602912
1, 1024, 16384, 1, False, True, True: 157.6868433, 0.0790688, 0.0677984
1, 1024, 16384, 1, False, True, False: 180.3488061, 0.0887872, 0.0711072
1, 1024, 16384, 1, False, False, True: 151.9118087, 0.0790176, 0.0618976
1, 1024, 16384, 1, False, False, False: 3.6200256, 0.0725824, 0.0573248
1, 1024, 16384, 2, True, True, True: 0.5021984, 0.6681216, 0.0023904
1, 1024, 16384, 2, True, True, False: 0.570816, 0.7014048, 0.0023936
1, 1024, 16384, 2, True, False, True: 6.3500512, 0.7319904, 0.0025184
1, 1024, 16384, 2, True, False, False: 14.013577699999999, 0.8509664, 0.0025312
1, 1024, 16384, 2, False, True, True: 21.4740191, 0.8041664, 0.0027136
1, 1024, 16384, 2, False, True, False: 21.8745188, 0.7663616, 0.0033568
1, 1024, 16384, 2, False, False, True: 19.4863771, 0.764608, 0.0024703999999999998
1, 1024, 16384, 2, False, False, False: 9.3023773, 0.7322784, 0.0024192
1, 1024, 32768, 0, True, True, True: 188.8334229, 0.2856288, 0.0024128
1, 1024, 32768, 0, True, True, False: 105.7386214, 0.27376, 0.0022944000000000003
1, 1024, 32768, 0, True, False, True: 1.1875232, 0.2789472, 0.0023968
1, 1024, 32768, 0, True, False, False: 72.3399021, 0.27494399999999997, 0.0024768
1, 1024, 32768, 0, False, True, True: 28.3723098, 0.272512, 0.0024064
1, 1024, 32768, 0, False, True, False: 71.6371371, 0.2806432, 0.0040608
1, 1024, 32768, 0, False, False, True: 143.3301044, 0.2807456, 0.0023136
1, 1024, 32768, 0, False, False, False: 4.7169696, 0.2841568, 0.0025888
1, 1024, 32768, 1, True, True, True: 1.7143072000000001, 0.0903968, 0.0713152
1, 1024, 32768, 1, True, True, False: 79.6230828, 0.0943872, 0.0778752
1, 1024, 32768, 1, True, False, True: 3.9509600000000002, 0.0852224, 0.0690528
1, 1024, 32768, 1, True, False, False: 6.2348382, 0.0915872, 0.0729216
1, 1024, 32768, 1, False, True, True: 25.7364569, 0.0868608, 0.0694752
1, 1024, 32768, 1, False, True, False: 4.7829375, 0.0928576, 0.0759136
1, 1024, 32768, 1, False, False, True: 145.4891705, 0.0989792, 0.0805152
1, 1024, 32768, 1, False, False, False: 26.040759, 0.0914048, 0.0752032
1, 1024, 32768, 2, True, True, True: 0.4792128, 0.7364224, 0.0024928
1, 1024, 32768, 2, True, True, False: 0.4929184, 0.7906528, 0.0025792
1, 1024, 32768, 2, True, False, True: 5.8007968000000005, 0.7921248, 0.0023136
1, 1024, 32768, 2, True, False, False: 0.5286144, 0.8035392, 0.0023392
1, 1024, 32768, 2, False, True, True: 0.4807744, 0.7936384, 0.0023455999999999998
1, 1024, 32768, 2, False, True, False: 0.5335616, 0.6721728, 0.0024064
1, 1024, 32768, 2, False, False, True: 0.5312224, 0.8655808, 0.0024096
1, 1024, 32768, 2, False, False, False: 0.5223072, 0.7096192, 0.0025440000000000003
1, 1024, 65536, 0, True, True, True: 98.1916978, 0.5047008, 0.0024256
1, 1024, 65536, 0, True, True, False: 123.3021394, 0.5218272, 0.0026592
1, 1024, 65536, 0, True, False, True: 121.45327309999999, 0.5134656, 0.0025248000000000002
1, 1024, 65536, 0, True, False, False: 261.9448076, 0.526784, 0.0026368
1, 1024, 65536, 0, False, True, True: 283.83544720000003, 0.52248, 0.0030688
1, 1024, 65536, 0, False, True, False: 53.109433599999996, 0.5112928, 0.0025216
1, 1024, 65536, 0, False, False, True: 92.2419467, 0.5094304, 0.0023456
1, 1024, 65536, 0, False, False, False: 72.109513, 0.5162367999999999, 0.0025536
1, 1024, 65536, 1, True, True, True: 170.6944477, 0.1388416, 0.120672
1, 1024, 65536, 1, True, True, False: 147.230802, 0.1354016, 0.11088
1, 1024, 65536, 1, True, False, True: 47.3228991, 0.12544, 0.099664
1, 1024, 65536, 1, True, False, False: 144.14774979999999, 0.1269696, 0.1005248
1, 1024, 65536, 1, False, True, True: 238.1065838, 0.1311072, 0.1089344
1, 1024, 65536, 1, False, True, False: 141.3715953, 0.1286304, 0.1011616
1, 1024, 65536, 1, False, False, True: 76.05684260000001, 0.1329632, 0.1092608
1, 1024, 65536, 1, False, False, False: 2.5937408, 0.12656, 0.1012608
1, 1024, 65536, 2, True, True, True: 3.40832, 0.8321568, 0.0023712
1, 1024, 65536, 2, True, True, False: 0.48552, 0.8384896, 0.0027072
1, 1024, 65536, 2, True, False, True: 0.5510368, 0.8741792, 0.0025248
1, 1024, 65536, 2, True, False, False: 0.4977312, 0.8457504, 0.0023328
1, 1024, 65536, 2, False, True, True: 0.5090944, 0.9011104, 0.0025408
1, 1024, 65536, 2, False, True, False: 0.540896, 0.8347327999999999, 0.0023872
1, 1024, 65536, 2, False, False, True: 0.4995776, 0.8304352, 0.0023264
1, 1024, 65536, 2, False, False, False: 0.4749952, 0.7930848, 0.0022944
1, 1024, 131072, 0, True, True, True: 360.1049407, 0.96864, 0.0022624
1, 1024, 131072, 0, True, True, False: 148.4613461, 0.9652352, 0.0024608
1, 1024, 131072, 0, True, False, True: 22.5694914, 0.9713088, 0.0024224
1, 1024, 131072, 0, True, False, False: 200.2435582, 0.9741824, 0.0026464
1, 1024, 131072, 0, False, True, True: 360.9528336, 0.9740800000000001, 0.0026368
1, 1024, 131072, 0, False, True, False: 239.02362549999998, 0.9498816, 0.0022336
1, 1024, 131072, 0, False, False, True: 100.0255616, 0.9466784, 0.0024000000000000002
1, 1024, 131072, 0, False, False, False: 317.4304152, 0.9651232000000001, 0.0024288
1, 1024, 131072, 1, True, True, True: 23.7978046, 0.200848, 0.14272
1, 1024, 131072, 1, True, True, False: 3.0540896, 0.1917984, 0.1360992
1, 1024, 131072, 1, True, False, True: 3.2480192, 0.1929376, 0.1336544
1, 1024, 131072, 1, True, False, False: 58.5023533, 0.1992384, 0.1548544
1, 1024, 131072, 1, False, True, True: 9.3844448, 0.1901888, 0.1432608
1, 1024, 131072, 1, False, True, False: 11.2633697, 0.2017408, 0.16111999999999999
1, 1024, 131072, 1, False, False, True: 12.901804799999999, 0.1917824, 0.1428544
1, 1024, 131072, 1, False, False, False: 98.1210011, 0.1977536, 0.1507296
1, 1024, 131072, 2, True, True, True: 7.5652095, 1.0655904, 0.0023872
1, 1024, 131072, 2, True, True, False: 10.601775799999999, 1.0265024, 0.0026624
1, 1024, 131072, 2, True, False, True: 0.6386048, 0.984208, 0.0028032
1, 1024, 131072, 2, True, False, False: 0.5950784, 1.0261952, 0.0027359999999999997
1, 1024, 131072, 2, False, True, True: 0.6188416, 1.0566336, 0.0024544
1, 1024, 131072, 2, False, True, False: 0.5878208, 1.0783136, 0.0024608
1, 1024, 131072, 2, False, False, True: 0.5464352, 1.052528, 0.0024928
1, 1024, 131072, 2, False, False, False: 0.6467008, 1.0301472, 0.0023648000000000002
1, 1024, 262144, 0, True, True, True: 204.47459479999998, 1.8696192, 0.0025376
1, 1024, 262144, 0, True, True, False: 105.6934952, 1.8784992, 0.0024704
1, 1024, 262144, 0, True, False, True: 129.6517116, 1.8814752000000001, 0.0024416
1, 1024, 262144, 0, True, False, False: 13.799641600000001, 1.875808, 0.0023488
1, 1024, 262144, 0, False, True, True: 140.1153041, 1.8637215999999999, 0.0024608
1, 1024, 262144, 0, False, True, False: 272.16607469999997, 1.8653312, 0.0026112
1, 1024, 262144, 0, False, False, True: 15.3795936, 1.8688992, 0.0023616
1, 1024, 262144, 0, False, False, False: 273.2336709, 1.8766368, 0.0025472
1, 1024, 262144, 1, True, True, True: 220.8375192, 0.3523232, 0.3117792
1, 1024, 262144, 1, True, True, False: 14.447727800000001, 0.3461792, 0.2811648
1, 1024, 262144, 1, True, False, True: 149.2671762, 0.3372128, 0.2561376
1, 1024, 262144, 1, True, False, False: 84.143485, 0.3374176, 0.2736064
1, 1024, 262144, 1, False, True, True: 226.6795811, 0.3527328, 0.3150912
1, 1024, 262144, 1, False, True, False: 87.7981707, 0.3389472, 0.2667904
1, 1024, 262144, 1, False, False, True: 12.9366594, 0.3416064, 0.278112
1, 1024, 262144, 1, False, False, False: 13.8782304, 0.3468608, 0.25395840000000003
1, 1024, 262144, 2, True, True, True: 1.1258944, 1.278496, 0.0024224
1, 1024, 262144, 2, True, True, False: 0.7991008, 1.3436384, 0.0029184
1, 1024, 262144, 2, True, False, True: 0.7658656, 1.2406336, 0.0025664
1, 1024, 262144, 2, True, False, False: 0.7244192, 1.2940192, 0.0025248
1, 1024, 262144, 2, False, True, True: 0.7133856, 1.2866464, 0.0024736
1, 1024, 262144, 2, False, True, False: 0.73304, 1.2725824000000001, 0.0025376
1, 1024, 262144, 2, False, False, True: 0.6608288, 1.393776, 0.0024384000000000003
1, 1024, 262144, 2, False, False, False: 0.7396448, 1.3269088, 0.002448
1, 1024, 524288, 0, True, True, True: 130.772327, 3.6874688, 0.0026272
1, 1024, 524288, 0, True, True, False: 533.1067295, 3.7162432, 0.002592
1, 1024, 524288, 0, True, False, True: 261.581043, 3.6946624, 0.0025024
1, 1024, 524288, 0, True, False, False: 131.7380359, 3.6765056, 0.0026432
1, 1024, 524288, 0, False, True, True: 332.64706160000003, 3.7035744, 0.0026176
1, 1024, 524288, 0, False, True, False: 79.5654581, 3.680576, 0.0023328
1, 1024, 524288, 0, False, False, True: 370.7493764, 3.7256, 0.0025792
1, 1024, 524288, 0, False, False, False: 231.2008687, 3.690384, 0.0026144
1, 1024, 524288, 1, True, True, True: 80.6098167, 0.6154144, 0.43696
1, 1024, 524288, 1, True, True, False: 87.1755661, 0.6187104, 0.458976
1, 1024, 524288, 1, True, False, True: 62.795384399999996, 0.6317888, 0.5433568
1, 1024, 524288, 1, True, False, False: 19.713702299999998, 0.6291808, 0.4843456
1, 1024, 524288, 1, False, True, True: 14.6221346, 0.6199456, 0.4715392
1, 1024, 524288, 1, False, True, False: 13.0451202, 0.6205024, 0.428672
1, 1024, 524288, 1, False, False, True: 83.4660335, 0.6216256, 0.4982688
1, 1024, 524288, 1, False, False, False: 106.4397675, 0.620656, 0.4847936
1, 1024, 524288, 2, True, True, True: 3.1227456, 1.5787712, 0.0024256
1, 1024, 524288, 2, True, True, False: 0.8910912, 1.5908224, 0.0023232
1, 1024, 524288, 2, True, False, True: 1.0014848, 1.5075296, 0.0024448
1, 1024, 524288, 2, True, False, False: 0.9220992, 1.5360096, 0.0023392
1, 1024, 524288, 2, False, True, True: 0.9660032000000001, 1.6330144, 0.0027136
1, 1024, 524288, 2, False, True, False: 0.9709984, 1.4942432, 0.0023584
1, 1024, 524288, 2, False, False, True: 0.887696, 1.576672, 0.0023232
1, 1024, 524288, 2, False, False, False: 0.9219424, 1.5960896, 0.0027136
1, 1024, 1048576, 0, True, True, True: 65.7453212, 7.3286528, 0.0022624
1, 1024, 1048576, 0, True, True, False: 364.85088989999997, 7.2804416, 0.0023872
1, 1024, 1048576, 0, True, False, True: 283.8975586, 7.2953152, 0.0026464
1, 1024, 1048576, 0, True, False, False: 293.6418551, 7.31384, 0.0024256
1, 1024, 1048576, 0, False, True, True: 25.6099998, 7.3548160000000005, 0.0025728
1, 1024, 1048576, 0, False, True, False: 254.3725558, 7.3160544000000005, 0.0026784
1, 1024, 1048576, 0, False, False, True: 290.7791804, 7.290656, 0.0026784
1, 1024, 1048576, 0, False, False, False: 401.5717882, 7.2815456, 0.0025952
1, 1024, 1048576, 1, True, True, True: 25.0222617, 1.198896, 1.0425952
1, 1024, 1048576, 1, True, True, False: 20.6607583, 1.2006528, 1.023024
1, 1024, 1048576, 1, True, False, True: 206.7082474, 1.20184, 1.0233664
1, 1024, 1048576, 1, True, False, False: 112.6288616, 1.2008384, 1.0516096
1, 1024, 1048576, 1, False, True, True: 21.2999391, 1.194784, 1.0171808
1, 1024, 1048576, 1, False, True, False: 228.3638773, 1.1947936000000001, 1.0175968
1, 1024, 1048576, 1, False, False, True: 162.74000700000002, 1.2076544, 1.0709984
1, 1024, 1048576, 1, False, False, False: 90.2495237, 1.2034912, 1.0436032
1, 1024, 1048576, 2, True, True, True: 2.3778432, 2.1546112, 0.0023168
1, 1024, 1048576, 2, True, True, False: 8.1669474, 2.1953056, 0.002464
1, 1024, 1048576, 2, True, False, True: 20.7679166, 2.2712672, 0.0024608
1, 1024, 1048576, 2, True, False, False: 12.9599136, 2.1897696, 0.00248
1, 1024, 1048576, 2, False, True, True: 1.3871904, 2.2290144, 0.0026496000000000002
1, 1024, 1048576, 2, False, True, False: 1.2812096, 2.2439584, 0.0024
1, 1024, 1048576, 2, False, False, True: 1.3363616, 2.2286464, 0.0024608
1, 1024, 1048576, 2, False, False, False: 1.3411712, 2.184544, 0.0024384
1, 2048, 4096, 0, True, True, True: 1.4441792, 0.0878144, 0.0023008
1, 2048, 4096, 0, True, True, False: 7.9595777000000005, 0.09330240000000001, 0.0024192
1, 2048, 4096, 0, True, False, True: 2.6401248, 0.0877568, 0.002464
1, 2048, 4096, 0, True, False, False: 68.7821388, 0.08537600000000001, 0.0023103999999999998
1, 2048, 4096, 0, False, True, True: 52.0097254, 0.0859104, 0.0023328
1, 2048, 4096, 0, False, True, False: 25.880009, 0.0955136, 0.002912
1, 2048, 4096, 0, False, False, True: 25.7126439, 0.0841312, 0.0024032
1, 2048, 4096, 0, False, False, False: 7.7615905, 0.0933408, 0.0024416
1, 2048, 4096, 1, True, True, True: 92.9143041, 0.059744, 0.0487968
1, 2048, 4096, 1, True, True, False: 49.9541799, 0.0603456, 0.04416
1, 2048, 4096, 1, True, False, True: 1.1542784, 0.0578336, 0.0433152
1, 2048, 4096, 1, True, False, False: 70.78465949999999, 0.0616032, 0.049254400000000004
1, 2048, 4096, 1, False, True, True: 69.7908226, 0.0587744, 0.0454592
1, 2048, 4096, 1, False, True, False: 14.3616574, 0.067312, 0.048752000000000004
1, 2048, 4096, 1, False, False, True: 32.8874041, 0.0526976, 0.0399296
1, 2048, 4096, 1, False, False, False: 49.8976744, 0.063344, 0.0413088
1, 2048, 4096, 2, True, True, True: 0.4986624, 0.6640672, 0.0023455999999999998
1, 2048, 4096, 2, True, True, False: 0.483696, 0.619936, 0.0023168
1, 2048, 4096, 2, True, False, True: 0.5323776, 0.7256768, 0.0026272
1, 2048, 4096, 2, True, False, False: 0.5039008, 0.6451616, 0.0024
1, 2048, 4096, 2, False, True, True: 0.5362816, 0.6014656, 0.0024864
1, 2048, 4096, 2, False, True, False: 0.5517312, 0.6549664, 0.0026688
1, 2048, 4096, 2, False, False, True: 0.5650112, 0.6604416, 0.0024832
1, 2048, 4096, 2, False, False, False: 0.5441376, 0.6868064, 0.0023808
1, 2048, 8192, 0, True, True, True: 124.4857519, 0.1139456, 0.0023648
1, 2048, 8192, 0, True, True, False: 51.0599219, 0.11861440000000001, 0.0024256
1, 2048, 8192, 0, True, False, True: 118.1417305, 0.1148, 0.0025568
1, 2048, 8192, 0, True, False, False: 26.051442599999998, 0.1133792, 0.003728
1, 2048, 8192, 0, False, True, True: 167.5845631, 0.1132032, 0.0023648
1, 2048, 8192, 0, False, True, False: 70.87859900000001, 0.1229088, 0.0024256
1, 2048, 8192, 0, False, False, True: 173.3469347, 0.1185792, 0.0025536
1, 2048, 8192, 0, False, False, False: 140.8505051, 0.1214848, 0.0025888
1, 2048, 8192, 1, True, True, True: 1.1129184, 0.0567584, 0.044144
1, 2048, 8192, 1, True, True, False: 51.649352400000005, 0.0677952, 0.0527296
1, 2048, 8192, 1, True, False, True: 1.8962080000000001, 0.0646912, 0.048604800000000004
1, 2048, 8192, 1, True, False, False: 69.4086669, 0.0720736, 0.057769600000000004
1, 2048, 8192, 1, False, True, True: 69.7662467, 0.060432, 0.0472896
1, 2048, 8192, 1, False, True, False: 2.0889376, 0.0650432, 0.0485472
1, 2048, 8192, 1, False, False, True: 2.5533408, 0.05872, 0.0466848
1, 2048, 8192, 1, False, False, False: 2.847328, 0.0671232, 0.0489344
1, 2048, 8192, 2, True, True, True: 0.5485216, 0.6646304, 0.0025632
1, 2048, 8192, 2, True, True, False: 0.5067904, 0.6367775999999999, 0.0024128
1, 2048, 8192, 2, True, False, True: 0.4732288, 0.6866144, 0.0024448
1, 2048, 8192, 2, True, False, False: 0.5685696, 0.6751904, 0.002496
1, 2048, 8192, 2, False, True, True: 0.48784320000000003, 0.6925536, 0.0023296
1, 2048, 8192, 2, False, True, False: 0.521376, 0.6881248, 0.0023136
1, 2048, 8192, 2, False, False, True: 0.5623648, 0.6699808, 0.0024928
1, 2048, 8192, 2, False, False, False: 0.49417920000000004, 0.6751264, 0.0024832
1, 2048, 16384, 0, True, True, True: 2.5207521, 0.1682016, 0.0022592
1, 2048, 16384, 0, True, True, False: 1.0765152, 0.1718208, 0.0024128
1, 2048, 16384, 0, True, False, True: 73.5945734, 0.1809344, 0.0026336
1, 2048, 16384, 0, True, False, False: 117.1141583, 0.18184, 0.0025599999999999998
1, 2048, 16384, 0, False, True, True: 51.079696, 0.1750784, 0.0026144
1, 2048, 16384, 0, False, True, False: 120.6972099, 0.1699744, 0.0023072
1, 2048, 16384, 0, False, False, True: 2.58264, 0.1668, 0.0023008
1, 2048, 16384, 0, False, False, False: 122.75579499999999, 0.1721664, 0.0023103999999999998
